Model,Approach,Score,level,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3
Binomial,RS,0.7,Non-technical,0.37154143907137954,0.38096139667272644,0.28285873657566335,0.2667740694235745,0.34826412737518325,0.32283330027339113,0.3739105380278432,0.3060434771697033,0.3414917396725126,0.27770959885305796,0.3217087796174627,0.3796368776080233,0.36467970296332886,0.3852902805303795,0.29295302416045416,0.2608349592645279,0.337946678425784,0.3294655440951521,0.37416896715852643,0.30257430376828814,0.33539601367725924,0.2867700789270321,0.3161651138350527,0.3769190636249806,0.3765728237061363,0.3740906550807329,0.2866006917607031,0.2638709138312632,0.3366400163145954,0.33152511597561723,0.3864865541075155,0.2896733916689158,0.33654666186334264,0.2816278924405535,0.32391956798069776,0.3735109558074421,0.3728917018208931,0.38200924760403077,0.28396023669933884,0.2567285161893678,0.3460732019319017,0.3179973096283727,0.3772988378823546,0.29492296079546537,0.3441529021097883,0.2841314615037311,0.3169623604244959,0.3778438621865705,0.3603425327148644,0.38965774819341614,0.28915152277709577,0.2637534891564132,0.34140004655629025,0.32112526313607537,0.38171596114599254,0.3018902321476182,0.33021831269707286,0.2935909639080497,0.31215155801515587,0.38409085585417446,0.3735294954419443,0.38549414661426684,0.2885529173982585,0.2559758645139353,0.3415109466350693,0.32401132921525183,0.37616729412853284,0.3043343619550523,0.33406210476663245,0.2938906564440676,0.31619093204391724,0.3704784187823164,0.3696791322940452,0.3805750080969686,0.2963293047872519,0.2603245929899162,0.3496176730740551,0.32354652660924765,0.3807775004580592,0.29450501105600296,0.32945374078495576,0.2943306986837519,0.3237396336068667,0.36799848297917825,0.37427817777795813,0.38981740073956184,0.28921457931678607,0.2504561663449277,0.33831729622700235,0.3309791397089435,0.37313422120599016,0.30014496588619716,0.3416926500254172,0.29194609437840735,0.31931352184130674,0.3659255967523395,0.3676356442581752,0.38270697238974116,0.2950171405023486,0.2616031415578733,0.348324388578684,0.3228112051967422,0.37649890104513284,0.3058028025860188,0.3368523097567289,0.2915955305859946,0.3104076526086122,0.38188678782152846,0.3677097018815692,0.38125419239048103,0.295998735524124,0.26814363095536864,0.34131415714684055,0.32386915743363504,0.38469758343910904,0.30376378086727257,0.31870742619048426,0.2922549481358276,0.3356231560161601,0.3733649072438436
Binomial,RS,0.6,Non-technical,0.37556111744100207,0.3753597031802541,0.27130089275295105,0.24282198827076443,0.3500267883741759,0.3080237506345599,0.3476469719319632,0.30531265245978284,0.3603375792360512,0.2635293169148741,0.29219015482276595,0.35882083787837493,0.3684045661496267,0.3794592019002137,0.27729879837828325,0.24087089588588803,0.3441758429150375,0.3084884563522421,0.34796785404793645,0.3037220879442249,0.35144332912780213,0.2691274449731948,0.2826296908409142,0.3672776018081881,0.374586050850862,0.36726847684010555,0.26996690431120013,0.2501964538434738,0.34670279106382457,0.30386495746713316,0.36585516297086135,0.28565730073995316,0.35510978991813674,0.26687944147982,0.2878836801690996,0.3600695242181998,0.37809990518175995,0.3724889472711369,0.2637920756825008,0.24519639758427855,0.34918313286241054,0.3072369362484873,0.3543168071002551,0.28260608169788654,0.3539778828098902,0.26216101589754026,0.2929359853272346,0.3692122384412103,0.36679363307991997,0.3844139795102797,0.27705868148738766,0.23744247062925214,0.34770756546321513,0.3034015153093299,0.35135546303511284,0.30103481158140494,0.3441260077242302,0.2793877966138437,0.28660493185981784,0.36766895815529094,0.3671908540420399,0.3888554063607509,0.2764444524405399,0.23187598248315291,0.340518054380263,0.3091485551731269,0.34626790887556436,0.3080880465611591,0.3370528666767131,0.2679772086986467,0.306656955170908,0.3590330484689393,0.37079508756672513,0.38147862250591397,0.27650391023791615,0.2420282813604881,0.34889512466186695,0.3010186814655177,0.3606972702881438,0.2948190765189039,0.3434438324261466,0.2804093240590151,0.2986432139483111,0.3481186941906151,0.36588552922256634,0.3908551528206926,0.27532582939182965,0.23193273475295162,0.346167510584751,0.31168662955654225,0.3505363520637602,0.2942856185587889,0.3514275947822884,0.271773421802608,0.29394718774401885,0.35717666424635736,0.3747143999415148,0.38063862153579286,0.2722996866143981,0.23973323088619783,0.34971637012725176,0.30400028423131276,0.3569061685938633,0.2999386798058061,0.3490426705987101,0.2696929155089242,0.2903918814054285,0.36648859265470823,0.38118280787607534,0.3744831775342831,0.2742240294134533,0.24850912170850353,0.34412107707806516,0.3071999010065309,0.358101058125803,0.30321796240774934,0.34011148287374376,0.2684633629812122,0.30292003488633373,0.3648431275089422
Binomial,PE,0.9,Non-technical,-0.5870003684372513,1.014171662570958,0.6616990505762194,0.6575029713147407,-0.6826863114490536,0.7034929114318341,0.968063546493695,0.7727864364351339,-0.5592531916500005,0.6684943015028025,0.6687966398773293,0.9415955285736685,-0.647656005214226,1.0002481962163692,0.7110627107610702,0.6799921091282041,-0.6748103051735153,0.7143386431813293,0.9684515922303593,0.7529797791121677,-0.6030833217629744,0.6648391720044833,0.68490169321614,0.9580132341885943,-0.60378678438013,0.9926871950019555,0.6350146458244922,0.709816507611664,-0.6672271162394547,0.6861144334420319,1.0222412343748828,0.7200446536588124,-0.5827885795441728,0.6657075287445403,0.6848002807777399,0.9405304101013607,-0.6037979003157226,1.0129825203700102,0.6016107231994247,0.7219109474687256,-0.6536607047653457,0.739708942357954,0.9542534585994074,0.7049914119585013,-0.5847012584494139,0.6712739013944423,0.672663501755148,0.9582454909520114,-0.6709371612184244,1.0450578961669084,0.6885715815053649,0.6733067208534111,-0.6829877250794657,0.6796608767404918,1.0055554419222121,0.7626855905969856,-0.6089927969749348,0.6944961408844121,0.6640737361549202,0.9601421946257029,-0.6190145828330844,1.0183137956031387,0.68329633765361,0.6575619615450803,-0.6865800915986601,0.6913119078691616,0.9846627265414255,0.7733095722721955,-0.5902419509843749,0.6786955608135835,0.6848108457626716,0.9324557293798701,-0.6112875526768818,1.0326566949988312,0.6693360972463398,0.6569861226875457,-0.6465436374897785,0.6843366888448679,1.0017259583181586,0.7292614983663602,-0.5862432496113276,0.6727584889712779,0.6993803872793627,0.9207703374418932,-0.634285540256251,1.01654704889068,0.706820977702008,0.6517508002197331,-0.6731823112818838,0.698398285361452,0.9702451259213182,0.7638319901639868,-0.6071799384926307,0.7034990741701923,0.6754971844567993,0.9304681941038618,-0.6066842681471563,1.001191945226781,0.6523305462941724,0.6979015501454279,-0.655227304090504,0.6935743739691483,0.9844171169146391,0.747220145579436,-0.5877586424591805,0.7014773579775907,0.6686667410941379,0.9354619160347465,-0.6568418028937991,1.0268285933505803,0.6802659128022035,0.6841981189025977,-0.6259036973886657,0.6875334389828308,0.9642185366855126,0.7463660040124166,-0.602740290144893,0.6910968674127046,0.6909164182516847,0.9294130612069009
Binomial,PE,0.8,Non-technical,-0.4946114514029479,0.9811481573914375,0.61450818801766,0.5505939808151341,-0.5784892041356194,0.6834218074857975,0.9061428539467602,0.6792902449698817,-0.4212331744417884,0.557435300312026,0.6255128277278243,0.8840987388371243,-0.545086709805675,0.9695742438306113,0.6667216248396721,0.56409836840083,-0.5943149748593741,0.6963537812102597,0.9172279327730328,0.6664975297635837,-0.48121042013570736,0.5738723782695102,0.622309377266639,0.917819002012346,-0.47636333136657316,0.9421892398636467,0.5882946423819558,0.5906300485786806,-0.5799961015994889,0.6763811126604741,0.9644449480826297,0.6232032173129677,-0.4704206524793273,0.5664447574961794,0.6438583478573696,0.8947482810995102,-0.4798454247531048,0.9550071836023459,0.5773337703251389,0.5893032473092011,-0.5617007559180162,0.6519231591090819,0.9212623830405842,0.6622086129080804,-0.46006880754773294,0.5791242284891499,0.6132669568678958,0.9134462246853875,-0.5651056746837801,1.0050180591584326,0.6422496158698325,0.5665195642857024,-0.5889565256090671,0.6535262282842574,0.952030506492856,0.6720389990891464,-0.48279012031159313,0.6093724674911165,0.6131362396254282,0.901808479071318,-0.5081547707873229,0.9815442849357601,0.6314964905843894,0.5439812358242295,-0.585876933570152,0.6788281969944147,0.9249110990399798,0.6695249835121789,-0.4738577287525191,0.5835175590427474,0.6333024409221157,0.8901458709452396,-0.529739426161097,1.0024277034565114,0.6221406931891004,0.5609288760676591,-0.5649840629342157,0.6585823466237509,0.9491404219982252,0.6472332480269314,-0.47368536716570087,0.6009365871523241,0.6361710532641578,0.8728581500141331,-0.5138079510857199,0.9623337995373827,0.669680671862317,0.53204668572505,-0.5822332301951602,0.6847046455941287,0.9277607374596278,0.6564437442701712,-0.48174038958269305,0.6017767819317358,0.6358057113361784,0.8815510031068412,-0.5115454357720952,0.9714965258316165,0.6052375208288263,0.5900460242139949,-0.5477098620472389,0.6751503312634003,0.9175065252312614,0.6512342521997597,-0.4711376707492601,0.5998015262697903,0.6196882981239763,0.8953838216726736,-0.5375912970931199,0.9753412034384654,0.626145133099376,0.5900268714511878,-0.5436120066204244,0.6622464968777138,0.911622077254713,0.666247411435674,-0.49125932235722336,0.5922885782547308,0.6419426115997162,0.8959063600923335
Binomial,PE,0.7,Non-technical,-0.2553699350735336,0.8522952462986871,0.45508410353179535,0.46824738865458115,-0.35274420264601525,0.634018193943214,0.7577364031219427,0.5367662631287241,-0.2658439748172201,0.45527393321286747,0.5645612117859333,0.7671328863710222,-0.29302892367357225,0.8487403513792502,0.5001803563323138,0.47135360200609083,-0.3632182331045755,0.6381442195824107,0.7632958056906558,0.5346241516984713,-0.28505116744129794,0.4569585406363158,0.565240592281092,0.7800364300132906,-0.21573601969617212,0.793852353761317,0.43751400322536366,0.5063867599992019,-0.37513872130175946,0.6523989943026677,0.8075410470289343,0.4832299246381403,-0.289877077289929,0.4554634729334804,0.5771875072316862,0.7741001997906514,-0.21765735964429725,0.8232120153603063,0.4388149275885939,0.46871102145029175,-0.32502619264702654,0.6158457981023341,0.7623637110538463,0.5072341859852656,-0.2830719818680567,0.47497920780568464,0.5528821795000861,0.7804665847206459,-0.30374785324456766,0.8830230471198334,0.48977453134162374,0.4554793824298294,-0.36675960828174237,0.6214276255865645,0.7868807209979644,0.5290790374000235,-0.2941513258489333,0.5065449788281887,0.5364439245566666,0.7781709273526153,-0.26179240298745887,0.8570102568413622,0.47126278782189485,0.4524879210437153,-0.35980158862568623,0.6225677934873087,0.7767892955381481,0.5331452870475484,-0.31355146990815924,0.47701179047412806,0.5914459361623527,0.7621671080133952,-0.28713727986611737,0.8642923020127564,0.4948300051691017,0.4572718313619873,-0.34531995927915865,0.619887301482261,0.7915566643255335,0.5069357346779898,-0.3016312738352492,0.4948469581690105,0.5704237492487658,0.7564590727754398,-0.25640597756569417,0.8563380335011297,0.4906602513752628,0.43049712439033894,-0.35321071400584425,0.6371073075591998,0.760710622756619,0.5261343333438172,-0.2990925753097356,0.4954105667730749,0.5672459410286274,0.7573827798686475,-0.2623786284464807,0.8476383272153908,0.46490315853323555,0.4758871888740106,-0.3387926355661503,0.6145329258241204,0.7700563928763263,0.5326906508032289,-0.3036862133163208,0.4820035961550179,0.5531789685074749,0.7927284034382415,-0.2601046924649594,0.8284345303692329,0.49464336638469014,0.469553614341968,-0.3595996313938581,0.6217471008631562,0.7900898211553196,0.5261892577691692,-0.33220881753465975,0.4784628498489402,0.6004972317511198,0.7777782761822744
Binomial,PE,0.6,Non-technical,-0.23683832051686962,0.8619862621546237,0.4434884508368903,0.41135246574752665,-0.25871784322930336,0.6148854140271266,0.6657883490786731,0.5177305022321473,-0.18282630203550126,0.42197339881256035,0.5023522790148012,0.7342847119008384,-0.2768427343602881,0.8605698286268856,0.47367229410836736,0.4313438164693393,-0.28160646006128365,0.6056532712573847,0.6790642448313433,0.5340856903481269,-0.20785928955823849,0.42624781461559397,0.49194386674491114,0.7642137514903861,-0.20904502253272353,0.8159217681094246,0.42925910380511584,0.4444306610897399,-0.3032722828231309,0.619615287699397,0.7325419004362139,0.48325452179700845,-0.2022641440056732,0.4267227353298588,0.5163268555571494,0.7323561447006992,-0.20569996015470657,0.8320514806122152,0.40985818016219777,0.439442480235875,-0.24125122590723005,0.6075389965685434,0.6680509421345032,0.490579572088834,-0.2102990657971595,0.4442330678654749,0.490642841146745,0.7569714988398362,-0.29309149174397187,0.8992772274410918,0.48884790565294,0.3903575264940114,-0.294095015480248,0.6010475850250591,0.7006697240859762,0.5262896674350005,-0.21854463836150045,0.47119354719973283,0.48199078373361554,0.7499127914636972,-0.2601278127189495,0.8767473264106264,0.45925101943628166,0.40414258328219066,-0.27577903009514243,0.5918562425033934,0.6825295565921431,0.5363965747647326,-0.24299758335206834,0.4523012066492739,0.5419264550230488,0.7246714613538845,-0.28327999498902884,0.8889131892706277,0.47337419777404216,0.4124628585410981,-0.27929066233131833,0.5945413550995804,0.7157681001080393,0.5040994850896292,-0.22874158149438975,0.4653008252482228,0.5109499084095506,0.7293533937163269,-0.24940826040487998,0.8722306918879151,0.47786180971962783,0.3802002635117506,-0.27349767079927717,0.604535235330375,0.6821188303821876,0.520582321090932,-0.21277413733277792,0.45970428703824495,0.5086583152589744,0.7230168809028211,-0.24989700078236599,0.8674418670719618,0.45409524639935733,0.4131374818146033,-0.2553568881713856,0.5862094023030708,0.6799686205785352,0.5293306599832966,-0.23460891522536334,0.4450505149847654,0.5062306476162259,0.7649329413256706,-0.2382769306409433,0.8422395307086279,0.46946325276423767,0.4231621722637351,-0.27842344483612746,0.5930511498440997,0.7007841246238968,0.5257768215814572,-0.24876706036570606,0.4361324996337517,0.5462116075625256,0.7482598649711547
Binomial,RS,0.9,Generic,0.3983436143707391,0.5979964027270981,0.5437031784191819,0.4204532227054161,0.5801402367048626,0.5544768303049464,0.4056842277533625,0.5857545286813058,0.550955379246278,0.407991062215406,0.5869049226102087,0.5480877204131328,0.40454006171895546,0.5943377806529693,0.5418257354375371,0.41364971943255846,0.5881646755033245,0.5433720913318904,0.4024535891151192,0.5910074652743048,0.5461188099374483,0.4134068660979521,0.5848128949151137,0.5487106136876784,0.39615044235563873,0.5904940816834573,0.5456049111467456,0.41518080732542745,0.5826470489564763,0.5450258840615751,0.4071051966439175,0.5904009442287484,0.5420430477287688,0.4120355661516701,0.5882665395188553,0.5476286913415536,0.4052711510580697,0.5975051359307245,0.5422442115208496,0.41203670003353193,0.5840910822021899,0.5517818413401289,0.400143017880579,0.5867161966497018,0.549161541488472,0.40800849910149745,0.5851225038556267,0.5557974093267664,0.4107104480026264,0.5855275598587838,0.5424524612431557,0.4145285842733544,0.5848739338660945,0.5517356060867851,0.40099719798432837,0.5920217789211876,0.5483580810455783,0.41002113183361205,0.5810230023255358,0.5582493478886177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,RS,0.8,Generic,0.43022528382812225,0.5349507630133663,0.48842162636198194,0.4287663342769555,0.5024860434328068,0.5180658732057961,0.43038488224000204,0.5279384418595603,0.4967908321640451,0.4229669879632892,0.5074427556531202,0.5115694660749089,0.42703996523779425,0.5347141839489815,0.49211294364827657,0.42263942892572315,0.5069340287466707,0.5151671442451303,0.4262531230471365,0.5312595176174906,0.49572727058278226,0.4240542543989335,0.5069575161034752,0.513080422817372,0.4284691174474542,0.5277319702411284,0.4922313885258365,0.4260974730769195,0.5038480049667512,0.5136486049960594,0.42956428652988615,0.5294552817499919,0.4929266059509107,0.42720212942268165,0.5051895969818847,0.5134975044775416,0.4280946960226524,0.5348752201814644,0.49248879250757827,0.4267007059225458,0.5055336297768575,0.5139446339772379,0.4345727203984236,0.5225976742075692,0.4930877155417911,0.4272188640069316,0.5048712779653677,0.5153488229957873,0.4313227359618446,0.5292395552122128,0.4913470104692495,0.42280874347308967,0.5078605133453353,0.5206838964460189,0.4267678042421991,0.531058960518588,0.4962744619618173,0.42618864953705743,0.5034565775726677,0.5193012907523729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,RS,0.7,Generic,0.445430352406242,0.47305986852913046,0.4184272414370866,0.4434113276576362,0.3943816815012456,0.4724723017706775,0.44443555279596797,0.4699510777175377,0.42366922896137194,0.43396490317513303,0.4002448648271779,0.4703959638078289,0.4472491007724004,0.4735936021645492,0.4150683370209518,0.4345831043312533,0.4005569206015876,0.4727909128592651,0.4437167669130877,0.47140161972021954,0.4235976755882439,0.4331864797425126,0.39939184179384796,0.4759298496446773,0.4459580180129975,0.47114729329378857,0.4174744317247611,0.43841592544028046,0.3980693215579752,0.47188351015595403,0.44679581507043553,0.46940357227151264,0.4173801758348963,0.43315182982071715,0.4002125480580591,0.47335101600333207,0.44201345304989803,0.4746965526294947,0.42008520027145696,0.43069520296418207,0.40145212122713364,0.47630424997065585,0.43994474876879097,0.4716614225098997,0.4218024380638776,0.4316756227166976,0.4013975801380032,0.47634023566189765,0.4409492123708581,0.47615611769856747,0.4177168429108379,0.438565972385162,0.39984395016296914,0.4759727527757246,0.4387354937264708,0.47277191925205514,0.42515298265584267,0.43066381357876826,0.40077115384287076,0.47905202195040875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,RS,0.6,Generic,0.4520876173402075,0.4480741195589413,0.4021688631509588,0.43834706047807176,0.3664861123757261,0.46486896213052115,0.4486337280681639,0.4500115182711097,0.4054908256410819,0.43918830081127624,0.37162554302186257,0.4548550650061226,0.45171485183732135,0.4494921901884013,0.39965347800240053,0.43750468198174614,0.3724788878705796,0.4584800898530637,0.447545546322219,0.4478456322790614,0.4085722056794784,0.43983656459049136,0.37226192828434523,0.45628993569313453,0.45082549235647645,0.4521703421680168,0.3967199384221214,0.4382540991111576,0.37282642530985893,0.45657448385293137,0.45375274701577833,0.44458591847097056,0.3995084879109529,0.4389043837215807,0.37065767961793517,0.45761349925705086,0.4496568891498257,0.45033999860150103,0.4010598505699249,0.43599405961749077,0.37251244958670315,0.4603309978708832,0.4490568445160548,0.4462491025450371,0.404042572660287,0.43817712804414494,0.3704188768143677,0.4621660889087504,0.4501900130807093,0.4506258833233807,0.40004451728290213,0.4393553733782819,0.37323576933092484,0.4613467875629579,0.440353011227905,0.4525896874387266,0.4082661243699892,0.43923051458991896,0.3734029385434576,0.46037774358564454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,PE,0.9,Generic,-1.1145079100462363,1.6464514599667623,1.2125606855114928,-1.539512536618493,1.237887387711128,2.034578092562566,-1.1056994027098752,1.6140120145457326,1.2393550859293416,-1.5925370984689529,1.2512786336356372,2.06627823340381,-1.1306456596678787,1.6553933989313054,1.2216784983706372,-1.5991494108471407,1.2671073105844621,2.059460957633324,-1.123518450680319,1.6410800827508032,1.226992630943832,-1.5743682064882631,1.253574899608228,2.0473958403526025,-1.1277779261017997,1.642825845636171,1.225478453984949,-1.550582065852572,1.2467139556509865,2.029792718794074,-1.1043031741207816,1.631135370450296,1.2202856498866825,-1.5822746709457445,1.2586286081604023,2.052259368821069,-1.1291620434132117,1.6572100742412237,1.2168217197691829,-1.5684877269215325,1.257824549855786,2.0426963964126843,-1.1089273164183797,1.6287288599923953,1.2234076701821222,-1.5852933385440013,1.2581948489257642,2.0576864639581434,-1.1185502876079558,1.6436567127644002,1.2214490811057945,-1.5948577821194307,1.2599494250264454,2.068846967051103,-1.1235905722353359,1.6486540582298197,1.2220859852695074,-1.581483518551821,1.2493644223591525,2.0615436839332744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,PE,0.8,Generic,-0.9380253768400018,1.4840587393120883,1.1324049155817097,-1.2810576317640643,1.1290935673056048,1.8068703461252564,-0.9468256613227873,1.4657299702694502,1.1637268208861817,-1.31903080035334,1.1428188777320891,1.8258736060433736,-0.9596149210868962,1.4953235602090957,1.1451262337532946,-1.3338824932515876,1.152225241460892,1.8364143889479925,-0.9572939676862837,1.4863768322600368,1.1520869347227918,-1.3174356322515448,1.1486838624754254,1.8211626535622243,-0.9531341419505305,1.4868609643553456,1.144798361509839,-1.3248284512368114,1.1373021661472067,1.840226080237576,-0.9312752782470641,1.4673673546385337,1.1442295188673792,-1.3068726480304247,1.1469248858946774,1.8137890160434458,-0.9569292112488647,1.4939275144512156,1.1432514580714341,-1.3241809061539096,1.1571394177347198,1.8238351652743754,-0.9289434630716222,1.4656542878306535,1.1417114325495732,-1.3286316689077873,1.151875019968813,1.8327454786175414,-0.951449406458619,1.4851633570993297,1.1476588054245227,-1.314028468441365,1.1509284731368903,1.8237994339166792,-0.9486375394412164,1.4797918354145747,1.1493138222761767,-1.3203336596987052,1.1457948094534285,1.830645064757665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,PE,0.7,Generic,-0.7158388119935337,1.2834866503554225,1.0110736204395832,-0.9132481723270965,0.9561623013757516,1.4963090339809983,-0.7378796420627938,1.2908351621518943,1.0310877987838167,-0.9395692882903555,0.9685683970069753,1.5074819939298316,-0.7420867039705311,1.303774556061492,1.020310938639003,-0.9397363347701524,0.9806636271901064,1.500623156796593,-0.7414589554281121,1.2961741647458076,1.0300508844470977,-0.9512920161016888,0.9776245698724465,1.513512002165663,-0.7497843216909517,1.3148579914729719,1.0156399462642018,-0.9387958562209243,0.9662307110340477,1.5127737624216087,-0.7085569121006058,1.267244486682005,1.0218432179262933,-0.9359604908749635,0.9724730245061036,1.5040804059395707,-0.7690066257221699,1.329420352480254,1.0215972022735795,-0.9457743712773091,0.9818652150387986,1.50804099731919,-0.72589298996447,1.2821676847584693,1.0238804225483287,-0.9441806679611284,0.9810773818308995,1.5071620176272233,-0.7337787825004664,1.294361272417919,1.0226099129243806,-0.9235162105302958,0.9751418967144954,1.4966557110712213,-0.7343326885012859,1.289627722980327,1.0268176010310157,-0.9416590691162273,0.9769047149418562,1.5083068713319734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binomial,PE,0.6,Generic,-0.645752986155396,1.2027275792617271,0.9924886573284214,-0.7919499236966552,0.9058586017680204,1.3882748032514978,-0.6711884324622512,1.2146674643052804,1.011245618522726,-0.8204958683663186,0.9247857304186602,1.397102111215439,-0.6678853721401298,1.2169417697840452,1.0020334267260194,-0.8253139273355022,0.9380062618748515,1.3937004572249878,-0.6694554413387545,1.2095040707316345,1.0144109460062434,-0.8293964229246167,0.929508498654414,1.4036762727354724,-0.6667681031484957,1.2260653763061689,0.9910431072438785,-0.8114146504105606,0.9201069344751379,1.3962550413679702,-0.64131078257094,1.1895342667911053,1.0016594651244968,-0.8307918222412324,0.9269777500567105,1.4094111529570044,-0.7005670332530483,1.2491980760093238,1.002928817007407,-0.8307559375715023,0.9356341090730229,1.40340947159938,-0.6454320599878692,1.192019802614667,1.0033139958633868,-0.8344879946962803,0.9350294914181291,1.4082576027614648,-0.6559563520454162,1.2056375003769226,1.0036861742263508,-0.8056691883917725,0.9246965103401249,1.3926281454124387,-0.6644134499358688,1.2062041207057927,1.0102225901250719,-0.8214937687935647,0.9277923673919664,1.4029577651207492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multinomial,RS,0.9,Technical,0.5204665234458515,0.19724746851325248,0.15235021490897416,0.13189262862852774,0.5794456067831621,0.05028056759402746,0.27186783014982396,0.15066938338613842,0.41843299180346516,-0.0360810560039154,0.3679903532141437,0.3450305469927135,0.45826641059081563,0.22284837080430434,0.19783272725454787,0.15372189122250735,0.5301392822038553,0.09932061716044645,0.2982315985355506,0.11704215796411027,0.43795981127882755,0.006050783795370721,0.3484222593343204,0.29484679920144574,0.5376859183232864,0.19441488519011563,0.13830742381611683,0.12286213290837782,0.564745343230231,0.07909870656338308,0.2747173939958346,0.12479913459656916,0.4997213198110367,-0.042882078153681065,0.27293766404004816,0.32879980390444963,0.5354414515631298,0.15243066901925834,0.154229304624313,0.17353843878676073,0.5267342980097264,0.07893128331799809,0.2988119149468178,0.16135520988003793,0.4213615703315724,-0.04071370792483682,0.38666706994903305,0.3364717883219239,0.5347228292654262,0.17691900424506954,0.1524171609770309,0.13840883687767175,0.5667724091480847,0.10497954998948508,0.2645082385081627,0.1174604921280674,0.4312992305073105,-0.05737900660518312,0.3322771588318529,0.38109743273686664,0.5240787729824252,0.17467574376779202,0.1704871499449707,0.12427410837113323,0.5417518547541503,0.08642309295390035,0.2845833310242391,0.1440505402104383,0.43098239775761416,-0.026010301958059867,0.3064335328092319,0.36609930115418177,0.5085914828660275,0.22223013905449807,0.14299529629800373,0.12432625818889065,0.432277922992826,0.1552959879291251,0.3158416700603061,0.1841477615469707,0.41402394302874235,-0.028750706558986625,0.3436085023101354,0.3575785796096558,0.5306884109286976,0.18167009313378488,0.1299596616632342,0.15759107353623775,0.4958998407497451,0.09591808092616398,0.3080697490872786,0.1883277150279975,0.4198613076227298,-0.023441892898809397,0.3390653326087705,0.3565984319294494,0.5608375096317988,0.17301739361410812,0.14407877272005737,0.11791327109307935,0.5470290475645911,0.09740554361393826,0.2721016124634638,0.13430951304207145,0.4520142935515773,-0.051969478346036595,0.3182071244586072,0.3743106792269577,0.5016494185051363,0.2103869484155816,0.15387733875267232,0.1403732759583058,0.5438062459428779,0.11291812645971014,0.28083158869588104,0.11857606405230434,0.4160437528914641,-0.026349169261625078,0.3302018058443573,0.3771222580180071
