VoteThreshold,Approach,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3
0.6,PE,-0.5096427766849504,1.0268230398046045,0.7044162001718827,0.3213896053930699,-0.2647517172415375,0.8063262703786119,0.7506333560322554,0.2890581520491267,-0.15850445463887394,0.5004696938535902,0.6824793766331458,0.5640241989749832
0.7,PE,-0.50463269973927,1.0142344835311614,0.7303594588374343,0.3344920306695249,-0.28517371573231287,0.7897803396033444,0.7161724699149025,0.3925853758963066,-0.12049578573111654,0.5505517240720549,0.6740115441259632,0.5065856489389421
0.8,PE,-0.6657680261807887,1.1389107185509808,0.853514165045431,0.3422167529201374,-0.38497975778168514,0.9107472907100039,0.6616617812513282,0.5325772926556251,-0.2976717492159293,0.7054837815722771,0.68947997398066,0.5990682002369316
0.9,PE,-0.9639493185816719,1.4175765542022427,0.8416112860196326,0.4332115139783856,-0.5115686097375001,1.000739883639277,0.7721136089862768,0.5193068862379747,-0.4838909263120593,0.8427141144556197,0.6286846474910482,0.7663527449332209
0.6,RS,0.3637199975114091,0.38468344496218665,0.299187404053153,0.26796144507432124,0.36861269665885743,0.35131712948468147,0.3414073880913325,0.26398775666091134,0.3661685601831053,0.3218431060112527,0.31705773270055293,0.3090322424032169
0.7,RS,0.3620686707823096,0.3916318357773959,0.3054119564991529,0.2918161232581536,0.38945949292916177,0.3564408461537041,0.3329667220917198,0.27173676375355427,0.38459590588808884,0.34910607179100683,0.31460164920363526,0.29859252805521974
0.8,RS,0.3324819027528938,0.42718921364880363,0.3661172883850698,0.3313103949559652,0.3240082180066027,0.3985958010495322,0.3470742122081261,0.37047749563051985,0.3662084957174513,0.4080922844818893,0.32024455664859275,0.339585268638681
0.9,RS,0.3041482296124678,0.4453590086644112,0.3993225678042904,0.37371065897106587,0.3308515030357848,0.40758302475750774,0.39563660562882913,0.3875050436896757,0.33270793141133975,0.41476173326355587,0.35669531133313404,0.3941061079227389
