VoteThreshold,Approach,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3
0.6,PE,-0.25905787716799766,0.8673986365991159,0.4349602106035185,0.4450729845962843,-0.2624816782448082,0.5957100278116284,0.6855765634753753,0.5158791214860876,-0.22888736397898182,0.4489451880147144,0.5033412512480789,0.7546127038034987
0.7,PE,-0.2906211825713321,0.8724749409949171,0.454831936751507,0.491079623815376,-0.3496278325907891,0.6069200706634045,0.7884437912452678,0.526311486815811,-0.29936246055978366,0.47708756286720566,0.5576384273251488,0.78754206990799
0.8,PE,-0.5550398190209702,1.0055554236395803,0.6438828126642302,0.5559671313596274,-0.5342340634765542,0.671316805027995,0.8971901829465309,0.6563315212172374,-0.46993815155533214,0.5812856287215582,0.6182847459633014,0.9112499490514208
0.9,PE,-0.6496850941269856,1.0430066372430922,0.6897841637500833,0.6568598848161452,-0.6371819002872453,0.6925977956590802,0.9688284740770462,0.7418786977544204,-0.5945863329743313,0.671242884217979,0.6746829215407331,0.9589622389441281
0.6,RS,0.384714775025905,0.3775466500252589,0.2647567576927242,0.24357861060914512,0.3634815997147427,0.30233259261926193,0.34163828021297105,0.2968474963883824,0.35340771148553635,0.2721591460291144,0.2804543356357978,0.3683192900010699
0.7,RS,0.37258782163724197,0.3865752823416111,0.2818897313185088,0.2688661574872094,0.351127098507358,0.3223093399440173,0.372605482830122,0.30237189417035715,0.3331285259382971,0.29371386452575804,0.31508249095852353,0.3792174347088832
0.8,RS,0.330255055789011,0.4259989940463978,0.3593361678058097,0.3295123271532163,0.3318014816496342,0.3701891453904673,0.4188698139444565,0.3724150717471912,0.30821859312068267,0.3662399668164231,0.3569915623683721,0.43053551474568197
0.9,RS,0.30947114555687594,0.4565513062902077,0.4106975375233299,0.38087531352602133,0.3141608735902368,0.40905563986689086,0.45046045921398314,0.41929256695044254,0.2849828643254318,0.4164432999298498,0.40122231707504696,0.4570600885861705
