Score-Threshold,History-Threshold,MAE-Multinomial,MAE-Baseline,MSE-Multinomial,MSE-Baseline
0.0,5,0.10626422089645794,0.1164259454685132,0.04545415028334425,0.04012224538796632
0.0,7,0.10536363712274348,0.1149430134600719,0.0445907640621049,0.03905364575753501
0.0,9,0.10372140483826733,0.11310054547432524,0.0435620191470996,0.03794404765626275
0.0,11,0.10219732702328808,0.11152413514297276,0.042445245164746986,0.03699215567242032
0.0,13,0.10091168311365907,0.11026157580508307,0.04162654798286971,0.03634132157703509
0.0,15,0.09997791761544633,0.10949247687976464,0.04102141444823794,0.03590486385347787
