VoteThreshold,Approach,a11,a12,a13,b1,a21,a22,a23,b2,a31,a32,a33,b3
0.0,PE,0.5595183380723779,0.5689483862898846,0.1970221920232401,0.11924006863968171,0.7171261149269982,0.2923448288542408,0.33747326795704374,0.13632781487967396,0.7527350635292662,0.0797897151768249,0.16078587558616375,0.4367055523510133
0.0,RS,0.6752315309693256,0.2944974471313069,-0.10197618288322198,-0.07602569603311495,0.6666460893239988,-0.07504661320171321,0.24628286281033063,-0.045266352477386404,0.6196431621138396,-0.08998486516282278,0.00618817004403315,0.2228008954493968
